CENTRALWAVELNG,BANDWIDTH,PL_TRANDEP,PL_TRANDEPERR1,PL_TRANDEPERR2,PL_TRANDEP_AUTHORS,PL_RATROR,PL_RATRORERR1,PL_RATRORERR2,PL_RATROR_AUTHORS,PL_RADJ,PL_RADJERR1,PL_RADJERR2,PL_RADJ_AUTHORS,PL_TRANMID,PL_TRANMIDERR1,PL_TRANMIDERR2,ST_RAD,ST_RADERR1,ST_RADERR2,ST_RAD_AUTHORS
4.57553,6.6E-4,0.1003,0.0245,-0.0245,Lustig-Yaeger et al. 2023,0.03167,0.00366,-0.00414,Calculated,0.086,0.0105,-0.0105,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.5762,6.6E-4,0.1096,0.0254,-0.0254,Lustig-Yaeger et al. 2023,0.03311,0.00364,-0.00409,Calculated,0.0899,0.0104,-0.0104,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.57686,6.6E-4,0.1326,0.0273,-0.0273,Lustig-Yaeger et al. 2023,0.03641,0.00357,-0.00396,Calculated,0.0988,0.0102,-0.0102,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.57752,6.6E-4,0.0927,0.0265,-0.0265,Lustig-Yaeger et al. 2023,0.03045,0.00408,-0.00472,Calculated,0.0826,0.0118,-0.0118,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.57818,6.6E-4,0.0965,0.0249,-0.0249,Lustig-Yaeger et al. 2023,0.03106,0.00378,-0.00431,Calculated,0.0843,0.0109,-0.0109,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.57885,6.6E-4,0.0825,0.025,-0.025,Lustig-Yaeger et al. 2023,0.02872,0.00406,-0.00474,Calculated,0.078,0.0118,-0.0118,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.57951,6.6E-4,0.0953,0.0251,-0.0251,Lustig-Yaeger et al. 2023,0.03087,0.00383,-0.00438,Calculated,0.0838,0.011,-0.011,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.58017,6.6E-4,0.1231,0.0263,-0.0263,Lustig-Yaeger et al. 2023,0.03509,0.00357,-0.00397,Calculated,0.0952,0.0102,-0.0102,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.58084,6.6E-4,0.115,0.0261,-0.0261,Lustig-Yaeger et al. 2023,0.03391,0.00365,-0.0041,Calculated,0.092,0.0105,-0.0105,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.5815,6.6E-4,0.0407,0.0254,-0.0254,Lustig-Yaeger et al. 2023,0.02017,0.00554,-0.0078,Calculated,0.0548,0.0171,-0.0171,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.58216,6.6E-4,0.0967,0.0264,-0.0264,Lustig-Yaeger et al. 2023,0.0311,0.00399,-0.00458,Calculated,0.0844,0.0115,-0.0115,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.58282,6.6E-4,0.0582,0.0252,-0.0252,Lustig-Yaeger et al. 2023,0.02412,0.00475,-0.00596,Calculated,0.0655,0.0142,-0.0142,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.58349,6.6E-4,0.0921,0.0251,-0.0251,Lustig-Yaeger et al. 2023,0.03035,0.00389,-0.00446,Calculated,0.0824,0.0112,-0.0112,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.58415,6.6E-4,0.0899,0.0259,-0.0259,Lustig-Yaeger et al. 2023,0.02998,0.00405,-0.00469,Calculated,0.0814,0.0117,-0.0117,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.58481,6.6E-4,0.0419,0.0322,-0.0322,Lustig-Yaeger et al. 2023,0.02047,0.00675,-0.01062,Calculated,0.0556,0.0213,-0.0213,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.58548,6.6E-4,0.0964,0.031,-0.031,Lustig-Yaeger et al. 2023,0.03105,0.00464,-0.00547,Calculated,0.0843,0.0136,-0.0136,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.58614,6.6E-4,0.1672,0.0295,-0.0295,Lustig-Yaeger et al. 2023,0.04089,0.00346,-0.00378,Calculated,0.111,0.0098,-0.0098,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.5868,6.6E-4,0.1393,0.0282,-0.0282,Lustig-Yaeger et al. 2023,0.03732,0.0036,-0.00399,Calculated,0.1013,0.0103,-0.0103,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.58747,6.6E-4,0.1041,0.0258,-0.0258,Lustig-Yaeger et al. 2023,0.03226,0.00378,-0.00428,Calculated,0.0876,0.0109,-0.0109,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.58813,6.6E-4,0.0947,0.0263,-0.0263,Lustig-Yaeger et al. 2023,0.03077,0.00401,-0.00462,Calculated,0.0835,0.0116,-0.0116,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.58879,6.6E-4,0.0602,0.0266,-0.0266,Lustig-Yaeger et al. 2023,0.02454,0.00493,-0.00621,Calculated,0.0666,0.0147,-0.0147,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.58946,6.6E-4,0.0809,0.0273,-0.0273,Lustig-Yaeger et al. 2023,0.02844,0.00445,-0.00529,Calculated,0.0772,0.013,-0.013,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.59012,6.6E-4,0.1468,0.0264,-0.0264,Lustig-Yaeger et al. 2023,0.03831,0.0033,-0.00362,Calculated,0.104,0.0094,-0.0094,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.59078,6.6E-4,0.116,0.0252,-0.0252,Lustig-Yaeger et al. 2023,0.03406,0.00352,-0.00393,Calculated,0.0924,0.0101,-0.0101,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.59144,6.6E-4,0.1239,0.0255,-0.0255,Lustig-Yaeger et al. 2023,0.0352,0.00345,-0.00383,Calculated,0.0955,0.0098,-0.0098,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.59211,6.6E-4,0.0851,0.0256,-0.0256,Lustig-Yaeger et al. 2023,0.02917,0.0041,-0.00478,Calculated,0.0792,0.0119,-0.0119,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.59277,6.6E-4,0.094,0.024,-0.024,Lustig-Yaeger et al. 2023,0.03066,0.00369,-0.0042,Calculated,0.0832,0.0106,-0.0106,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.59343,6.6E-4,0.1042,0.0245,-0.0245,Lustig-Yaeger et al. 2023,0.03228,0.00359,-0.00405,Calculated,0.0876,0.0103,-0.0103,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.5941,6.6E-4,0.0764,0.0272,-0.0272,Lustig-Yaeger et al. 2023,0.02764,0.00455,-0.00546,Calculated,0.075,0.0134,-0.0134,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.59476,6.6E-4,0.1525,0.0361,-0.0361,Lustig-Yaeger et al. 2023,0.03905,0.00438,-0.00493,Calculated,0.106,0.0126,-0.0126,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.59542,6.6E-4,0.1248,0.0262,-0.0262,Lustig-Yaeger et al. 2023,0.03533,0.00353,-0.00393,Calculated,0.0959,0.0101,-0.0101,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.59609,6.6E-4,0.1094,0.0263,-0.0263,Lustig-Yaeger et al. 2023,0.03308,0.00376,-0.00425,Calculated,0.0898,0.0108,-0.0108,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.59675,6.6E-4,0.107,0.0258,-0.0258,Lustig-Yaeger et al. 2023,0.03271,0.00373,-0.00422,Calculated,0.0888,0.0107,-0.0107,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.59741,6.6E-4,0.1186,0.0259,-0.0259,Lustig-Yaeger et al. 2023,0.03444,0.00357,-0.00399,Calculated,0.0935,0.0102,-0.0102,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.59807,6.6E-4,0.0822,0.0252,-0.0252,Lustig-Yaeger et al. 2023,0.02867,0.0041,-0.0048,Calculated,0.0778,0.0119,-0.0119,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.59874,6.6E-4,0.1361,0.0254,-0.0254,Lustig-Yaeger et al. 2023,0.03689,0.0033,-0.00362,Calculated,0.1001,0.0094,-0.0094,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.5994,6.6E-4,0.1321,0.0246,-0.0246,Lustig-Yaeger et al. 2023,0.03635,0.00324,-0.00356,Calculated,0.0986,0.0092,-0.0092,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.60006,6.6E-4,0.1511,0.026,-0.026,Lustig-Yaeger et al. 2023,0.03887,0.00321,-0.0035,Calculated,0.1055,0.0091,-0.0091,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.60073,6.6E-4,0.15,0.0257,-0.0257,Lustig-Yaeger et al. 2023,0.03873,0.00319,-0.00347,Calculated,0.1051,0.009,-0.009,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.60139,6.6E-4,0.1431,0.0266,-0.0266,Lustig-Yaeger et al. 2023,0.03783,0.00337,-0.0037,Calculated,0.1027,0.0096,-0.0096,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.60205,6.6E-4,0.1316,0.0269,-0.0269,Lustig-Yaeger et al. 2023,0.03628,0.00354,-0.00392,Calculated,0.0985,0.0101,-0.0101,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.60271,6.6E-4,0.0915,0.0277,-0.0277,Lustig-Yaeger et al. 2023,0.03025,0.00428,-0.00499,Calculated,0.0821,0.0124,-0.0124,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.60338,6.6E-4,0.0714,0.0282,-0.0282,Lustig-Yaeger et al. 2023,0.02672,0.00484,-0.00594,Calculated,0.0725,0.0143,-0.0143,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.60404,6.6E-4,0.0911,0.0257,-0.0257,Lustig-Yaeger et al. 2023,0.03018,0.00399,-0.00461,Calculated,0.0819,0.0116,-0.0116,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.6047,6.6E-4,0.1262,0.026,-0.026,Lustig-Yaeger et al. 2023,0.03552,0.00349,-0.00387,Calculated,0.0964,0.0099,-0.0099,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.60537,6.6E-4,0.1121,0.0265,-0.0265,Lustig-Yaeger et al. 2023,0.03348,0.00375,-0.00422,Calculated,0.0909,0.0108,-0.0108,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.60603,6.6E-4,0.1545,0.0251,-0.0251,Lustig-Yaeger et al. 2023,0.03931,0.00307,-0.00333,Calculated,0.1067,0.0087,-0.0087,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.60669,6.6E-4,0.1441,0.0245,-0.0245,Lustig-Yaeger et al. 2023,0.03796,0.0031,-0.00338,Calculated,0.103,0.0088,-0.0088,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.60736,6.6E-4,0.1027,0.0262,-0.0262,Lustig-Yaeger et al. 2023,0.03205,0.00386,-0.00439,Calculated,0.087,0.0111,-0.0111,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.60802,6.6E-4,0.134,0.0255,-0.0255,Lustig-Yaeger et al. 2023,0.03661,0.00333,-0.00367,Calculated,0.0993,0.0095,-0.0095,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.60868,6.6E-4,0.1826,0.0268,-0.0268,Lustig-Yaeger et al. 2023,0.04273,0.00303,-0.00326,Calculated,0.116,0.0085,-0.0085,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.60935,6.6E-4,0.1309,0.0272,-0.0272,Lustig-Yaeger et al. 2023,0.03618,0.00358,-0.00398,Calculated,0.0982,0.0102,-0.0102,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.61001,6.6E-4,0.1132,0.0286,-0.0286,Lustig-Yaeger et al. 2023,0.03365,0.00401,-0.00456,Calculated,0.0913,0.0115,-0.0115,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.61067,6.6E-4,0.1156,0.0267,-0.0267,Lustig-Yaeger et al. 2023,0.034,0.00372,-0.00418,Calculated,0.0923,0.0107,-0.0107,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.61134,6.6E-4,0.1679,0.0336,-0.0336,Lustig-Yaeger et al. 2023,0.04098,0.00391,-0.00433,Calculated,0.1112,0.0111,-0.0111,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.612,6.6E-4,0.1223,0.0255,-0.0255,Lustig-Yaeger et al. 2023,0.03497,0.00347,-0.00386,Calculated,0.0949,0.0099,-0.0099,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.61266,6.6E-4,0.0955,0.0242,-0.0242,Lustig-Yaeger et al. 2023,0.0309,0.00369,-0.0042,Calculated,0.0839,0.0106,-0.0106,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.61332,6.6E-4,0.1083,0.0251,-0.0251,Lustig-Yaeger et al. 2023,0.03291,0.00361,-0.00406,Calculated,0.0893,0.0104,-0.0104,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.61399,6.6E-4,0.1411,0.0251,-0.0251,Lustig-Yaeger et al. 2023,0.03756,0.0032,-0.0035,Calculated,0.1019,0.0091,-0.0091,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.61465,6.6E-4,0.1022,0.0267,-0.0267,Lustig-Yaeger et al. 2023,0.03197,0.00393,-0.00449,Calculated,0.0868,0.0113,-0.0113,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.61531,6.6E-4,0.1424,0.0284,-0.0284,Lustig-Yaeger et al. 2023,0.03774,0.00359,-0.00397,Calculated,0.1024,0.0102,-0.0102,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.61598,6.6E-4,0.1223,0.0257,-0.0257,Lustig-Yaeger et al. 2023,0.03497,0.0035,-0.00389,Calculated,0.0949,0.01,-0.01,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.61664,6.6E-4,0.0925,0.0263,-0.0263,Lustig-Yaeger et al. 2023,0.03041,0.00405,-0.00468,Calculated,0.0825,0.0117,-0.0117,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.6173,6.6E-4,0.0663,0.0265,-0.0265,Lustig-Yaeger et al. 2023,0.02575,0.00471,-0.0058,Calculated,0.0699,0.014,-0.014,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.61796,6.6E-4,0.0992,0.0265,-0.0265,Lustig-Yaeger et al. 2023,0.0315,0.00396,-0.00453,Calculated,0.0855,0.0114,-0.0114,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.61863,6.6E-4,0.0813,0.026,-0.026,Lustig-Yaeger et al. 2023,0.02851,0.00424,-0.005,Calculated,0.0774,0.0124,-0.0124,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.61929,6.6E-4,0.0886,0.028,-0.028,Lustig-Yaeger et al. 2023,0.02977,0.00438,-0.00515,Calculated,0.0808,0.0128,-0.0128,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.61995,6.6E-4,0.1143,0.0257,-0.0257,Lustig-Yaeger et al. 2023,0.03381,0.00361,-0.00404,Calculated,0.0918,0.0103,-0.0103,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.62062,6.6E-4,0.0753,0.0267,-0.0267,Lustig-Yaeger et al. 2023,0.02744,0.0045,-0.0054,Calculated,0.0745,0.0132,-0.0132,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.62128,6.6E-4,0.1196,0.027,-0.027,Lustig-Yaeger et al. 2023,0.03458,0.00371,-0.00415,Calculated,0.0939,0.0106,-0.0106,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.62194,6.6E-4,0.1497,0.0252,-0.0252,Lustig-Yaeger et al. 2023,0.03869,0.00313,-0.00341,Calculated,0.105,0.0089,-0.0089,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.62261,6.6E-4,0.1922,0.0259,-0.0259,Lustig-Yaeger et al. 2023,0.04384,0.00286,-0.00306,Calculated,0.119,0.008,-0.008,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.62327,6.6E-4,0.1599,0.0254,-0.0254,Lustig-Yaeger et al. 2023,0.03999,0.00306,-0.00331,Calculated,0.1085,0.0086,-0.0086,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.62393,6.6E-4,0.1179,0.027,-0.027,Lustig-Yaeger et al. 2023,0.03434,0.00373,-0.00419,Calculated,0.0932,0.0107,-0.0107,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.6246,6.6E-4,0.1271,0.027,-0.027,Lustig-Yaeger et al. 2023,0.03565,0.0036,-0.00401,Calculated,0.0968,0.0103,-0.0103,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.62526,6.6E-4,0.0854,0.0258,-0.0258,Lustig-Yaeger et al. 2023,0.02922,0.00412,-0.00481,Calculated,0.0793,0.012,-0.012,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.62592,6.6E-4,0.086,0.0293,-0.0293,Lustig-Yaeger et al. 2023,0.02933,0.00463,-0.00551,Calculated,0.0796,0.0136,-0.0136,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.62658,6.6E-4,0.0639,0.0269,-0.0269,Lustig-Yaeger et al. 2023,0.02528,0.00485,-0.00604,Calculated,0.0686,0.0144,-0.0144,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.62725,6.6E-4,0.1633,0.026,-0.026,Lustig-Yaeger et al. 2023,0.04041,0.0031,-0.00336,Calculated,0.1097,0.0087,-0.0087,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.62791,6.6E-4,0.1541,0.0259,-0.0259,Lustig-Yaeger et al. 2023,0.03926,0.00317,-0.00345,Calculated,0.1065,0.009,-0.009,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.62857,6.6E-4,0.102,0.0259,-0.0259,Lustig-Yaeger et al. 2023,0.03194,0.00383,-0.00435,Calculated,0.0867,0.011,-0.011,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.62924,6.6E-4,0.0972,0.0258,-0.0258,Lustig-Yaeger et al. 2023,0.03118,0.00389,-0.00446,Calculated,0.0846,0.0112,-0.0112,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.6299,6.6E-4,0.0911,0.0256,-0.0256,Lustig-Yaeger et al. 2023,0.03018,0.00398,-0.00459,Calculated,0.0819,0.0115,-0.0115,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.63056,6.6E-4,0.1357,0.0279,-0.0279,Lustig-Yaeger et al. 2023,0.03684,0.00361,-0.004,Calculated,0.1,0.0103,-0.0103,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.63122,6.6E-4,0.1039,0.0263,-0.0263,Lustig-Yaeger et al. 2023,0.03223,0.00385,-0.00438,Calculated,0.0875,0.0111,-0.0111,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.63189,6.6E-4,0.0966,0.0262,-0.0262,Lustig-Yaeger et al. 2023,0.03108,0.00396,-0.00455,Calculated,0.0844,0.0114,-0.0114,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.63255,6.6E-4,0.1199,0.0261,-0.0261,Lustig-Yaeger et al. 2023,0.03463,0.00358,-0.004,Calculated,0.094,0.0102,-0.0102,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.63321,6.6E-4,0.1211,0.0273,-0.0273,Lustig-Yaeger et al. 2023,0.0348,0.00372,-0.00417,Calculated,0.0944,0.0107,-0.0107,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.63388,6.6E-4,0.1143,0.0317,-0.0317,Lustig-Yaeger et al. 2023,0.03381,0.0044,-0.00507,Calculated,0.0918,0.0127,-0.0127,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.63454,6.6E-4,0.1152,0.0363,-0.0363,Lustig-Yaeger et al. 2023,0.03394,0.00498,-0.00585,Calculated,0.0921,0.0145,-0.0145,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.6352,6.6E-4,0.081,0.0265,-0.0265,Lustig-Yaeger et al. 2023,0.02846,0.00433,-0.00512,Calculated,0.0772,0.0126,-0.0126,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.63587,6.6E-4,0.0661,0.0253,-0.0253,Lustig-Yaeger et al. 2023,0.02571,0.00452,-0.00551,Calculated,0.0698,0.0134,-0.0134,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.63653,6.6E-4,0.0753,0.0257,-0.0257,Lustig-Yaeger et al. 2023,0.02744,0.00434,-0.00517,Calculated,0.0745,0.0127,-0.0127,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.63719,6.6E-4,0.0631,0.0286,-0.0286,Lustig-Yaeger et al. 2023,0.02512,0.00516,-0.00655,Calculated,0.0682,0.0155,-0.0155,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.63786,6.6E-4,0.1008,0.0285,-0.0285,Lustig-Yaeger et al. 2023,0.03175,0.00421,-0.00486,Calculated,0.0862,0.0122,-0.0122,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.63852,6.6E-4,0.1213,0.0271,-0.0271,Lustig-Yaeger et al. 2023,0.03483,0.00369,-0.00414,Calculated,0.0945,0.0106,-0.0106,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.63918,6.6E-4,0.1647,0.0261,-0.0261,Lustig-Yaeger et al. 2023,0.04058,0.0031,-0.00335,Calculated,0.1101,0.0087,-0.0087,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.63985,6.6E-4,0.142,0.0257,-0.0257,Lustig-Yaeger et al. 2023,0.03768,0.00327,-0.00358,Calculated,0.1023,0.0093,-0.0093,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.64051,6.6E-4,0.0976,0.026,-0.026,Lustig-Yaeger et al. 2023,0.03124,0.00392,-0.00448,Calculated,0.0848,0.0113,-0.0113,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.64117,6.6E-4,0.0753,0.026,-0.026,Lustig-Yaeger et al. 2023,0.02744,0.00439,-0.00524,Calculated,0.0745,0.0129,-0.0129,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.64183,6.6E-4,0.1136,0.0264,-0.0264,Lustig-Yaeger et al. 2023,0.0337,0.00371,-0.00417,Calculated,0.0915,0.0106,-0.0106,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.6425,6.6E-4,0.0927,0.0298,-0.0298,Lustig-Yaeger et al. 2023,0.03045,0.00455,-0.00537,Calculated,0.0826,0.0133,-0.0133,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.64316,6.6E-4,0.1259,0.0284,-0.0284,Lustig-Yaeger et al. 2023,0.03548,0.0038,-0.00426,Calculated,0.0963,0.0109,-0.0109,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.64382,6.6E-4,0.1037,0.0254,-0.0254,Lustig-Yaeger et al. 2023,0.0322,0.00373,-0.00422,Calculated,0.0874,0.0107,-0.0107,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.64449,6.6E-4,0.1621,0.032,-0.032,Lustig-Yaeger et al. 2023,0.04026,0.0038,-0.00419,Calculated,0.1093,0.0108,-0.0108,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.64515,6.6E-4,0.1056,0.027,-0.027,Lustig-Yaeger et al. 2023,0.0325,0.00392,-0.00446,Calculated,0.0882,0.0113,-0.0113,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.64581,6.6E-4,0.1195,0.0272,-0.0272,Lustig-Yaeger et al. 2023,0.03457,0.00373,-0.00419,Calculated,0.0938,0.0107,-0.0107,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.64647,6.6E-4,0.1035,0.0265,-0.0265,Lustig-Yaeger et al. 2023,0.03217,0.00388,-0.00442,Calculated,0.0873,0.0112,-0.0112,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.64714,6.6E-4,0.0789,0.0279,-0.0279,Lustig-Yaeger et al. 2023,0.02809,0.00459,-0.00551,Calculated,0.0762,0.0135,-0.0135,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.6478,6.6E-4,0.1443,0.0396,-0.0396,Lustig-Yaeger et al. 2023,0.03799,0.0049,-0.00563,Calculated,0.1031,0.0142,-0.0142,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.64846,6.6E-4,0.0691,0.0275,-0.0275,Lustig-Yaeger et al. 2023,0.02629,0.00479,-0.00589,Calculated,0.0713,0.0142,-0.0142,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
4.64913,6.6E-4,0.1281,0.031,-0.031,Lustig-Yaeger et al. 2023,0.03579,0.0041,-0.00463,Calculated,0.0971,0.0118,-0.0118,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
