171 2190.024099 1.876E-23 9.587E-03.06340.084   77.09320.50-.003300              1              0            0.5     P  3   1.5464724 3 3 2 1 0 1     4.0    8.0
171 2190.028915 2.791E-23 2.854E-03.06340.084   77.08050.50-.003300              1              0            4.5     P  3   4.5464724 3 3 2 1 0 1    20.0   20.0
171 2190.028966 2.235E-24 2.284E-04.06340.084   77.08050.50-.003300              1              0            4.5     P  3   3.5464724 3 3 2 1 0 1    20.0   16.0
171 2193.431090 4.450E-31 3.345E-01.02370.049 5323.14560.50-.001300              3              2                    R 12      454624 4 3 2 1 0 1   324.0  300.0
171 2196.187128 9.053E-26 8.687E-02.05770.083 2304.61580.50-.002800              2              1                    R  3      464624 4 3 2 1 0 1   108.0   84.0
171 2200.260979 2.394E-31 3.605E-01.02190.044 5479.49110.50-.001400              3              2                    R 13      454624 4 3 2 1 0 1   348.0  324.0
171 2203.525501 2.403E-23 3.437E-03.06960.087   38.55500.50-.002500              1              0            2.5     P  2   1.5464724 3 3 2 1 0 1    12.0    8.0
171 2203.534183 7.325E-23 1.048E-02.06960.087   38.54640.50-.002500              1              0            2.5     P  2   2.5464724 3 3 2 1 0 1    12.0   12.0
171 2203.536344 4.007E-23 8.597E-03.06960.087   38.56290.50-.002500              1              0            1.5     P  2   0.5464724 3 3 2 1 0 1     8.0    4.0
171 2203.537195 1.030E-22 1.474E-02.06960.087   38.54330.50-.002500              1              0            2.5     P  2   3.5464724 3 3 2 1 0 1    12.0   16.0
171 2203.538507 2.004E-22 2.149E-02.06960.087   38.55520.50-.002500              1              0            3.5     P  2   4.5464724 3 3 2 1 0 1    16.0   20.0
171 2203.544169 5.611E-23 1.204E-02.06960.087   38.55500.50-.002500              1              0            1.5     P  2   1.5464724 3 3 2 1 0 1     8.0    8.0
171 2203.547310 9.553E-24 1.025E-03.06960.087   38.54640.50-.002500              1              0            3.5     P  2   2.5464724 3 3 2 1 0 1    16.0   12.0
171 2203.550323 5.727E-23 6.143E-03.06960.087   38.54330.50-.002500              1              0            3.5     P  2   3.5464724 3 3 2 1 0 1    16.0   16.0
171 2203.552850 3.743E-23 8.031E-03.06960.087   38.54640.50-.002500              1              0            1.5     P  2   2.5464724 3 3 2 1 0 1     8.0   12.0
171 2206.671295 1.208E-31 3.875E-01.02050.039 5647.55260.50-.002800              3              2                    R 14      454623 4 3 2 1 0 1   372.0  348.0
171 2206.924311 9.804E-26 9.910E-02.05240.081 2354.60480.50-.003300              2              1                    R  4      464624 4 3 2 1 0 1   132.0  108.0
171 2212.656774 5.727E-32 4.154E-01.01900.035 5827.26130.50-.002800              3              2                    R 15      452623 4 3 2 1 0 1   396.0  372.0
171 2213.774154 5.628E-47 1.416E+00.01900.01113373.29790.50-.002800              3              2                    R 39      452623 4 3 2 1 0 1   972.0  948.0
171 2216.720439 8.816E-23 1.126E-02.07610.089   12.86040.50-.001000              1              0            2.5     P  1   1.5464724 3 3 2 1 0 1    12.0    8.0
171 2216.725858 1.764E-22 2.253E-02.07610.089   12.85500.50-.001000              1              0            2.5     P  1   3.5464724 3 3 2 1 0 1    12.0   16.0
171 2216.738705 1.324E-22 1.691E-02.07610.089   12.84210.50-.001000              1              0            2.5     P  1   2.5464724 3 3 2 1 0 1    12.0   12.0
171 2217.292119 9.545E-26 1.116E-01.04740.079 2417.05390.50-.004500              2              1                    R  5      464624 4 3 2 1 0 1   156.0  132.0
171 2218.212116 2.551E-32 4.444E-01.01900.030 6018.54370.50-.002800              3              2                    R 16      452623 4 3 2 1 0 1   420.0  396.0
171 2219.812698 4.162E-46 1.358E+00.01900.01112946.83300.50-.002800              3              2                    R 38      452623 4 3 2 1 0 1   948.0  924.0
171 2223.331974 1.069E-32 4.743E-01.01900.027 6221.32160.50-.002800              3              2                    R 17      452623 4 3 2 1 0 1   444.0  420.0
171 2225.261755 2.950E-45 1.302E+00.01900.01112528.97260.50-.002800              3              2                    R 37      452623 4 3 2 1 0 1   924.0  900.0
171 2227.285596 8.466E-26 1.246E-01.04280.076 2491.93840.50-.005600              2              1                    R  6      464624 4 3 2 1 0 1   180.0  156.0
171 2228.010955 4.221E-33 5.052E-01.01900.024 6435.51190.50-.002800              3              2                    R 18      452623 4 3 2 1 0 1   468.0  444.0
171 2230.131642 2.003E-44 1.248E+00.01900.01112119.89570.50-.002800              3              2                    R 36      452623 4 3 2 1 0 1   900.0  876.0
171 2232.243606 1.570E-33 5.371E-01.01900.021 6661.02690.50-.002800              3              2                    R 19      452623 4 3 2 1 0 1   492.0  468.0
171 2234.432099 1.301E-43 1.196E+00.01900.01111719.77670.50-.002800              3              2                    R 35      452623 4 3 2 1 0 1   876.0  852.0
171 2236.024410 5.511E-34 5.699E-01.01900.018 6897.77390.50-.002800              3              2                    R 20      452623 4 3 2 1 0 1   516.0  492.0
171 2236.899787 6.897E-26 1.381E-01.03870.073 2579.22850.50-.005200              2              1                    R  7      464624 4 3 2 1 0 1   204.0  180.0
171 2238.172347 8.079E-43 1.145E+00.01900.01111328.78560.50-.002800              3              2                    R 34      452623 4 3 2 1 0 1   852.0  828.0
171 2239.347779 1.826E-34 6.038E-01.01900.017 7145.65600.50-.002800              3              2                    R 21      452623 4 3 2 1 0 1   540.0  516.0
171 2241.361144 4.791E-42 1.096E+00.01900.01110947.08780.50-.002800              3              2                    R 33      452623 4 3 2 1 0 1   828.0  804.0
171 2242.080539 1.851E-22 2.273E-02.07610.088    0.00000.50-.000100              1              0            2.5     R  0   2.5464724 3 3 2 1 0 1    12.0   12.0
171 2242.093667 2.467E-22 2.272E-02.07610.088    0.00000.50-.000100              1              0            3.5     R  0   2.5464724 3 3 2 1 0 1    16.0   12.0
171 2242.099206 1.233E-22 2.271E-02.07610.088    0.00000.50-.000100              1              0            1.5     R  0   2.5464724 3 3 2 1 0 1     8.0   12.0
171 2242.208041 5.716E-35 6.387E-01.01900.015 7404.57120.50-.002800              3              2                    R 22      452623 4 3 2 1 0 1   564.0  540.0
171 2244.006836 2.711E-41 1.048E+00.01900.01110574.84410.50-.002800              3              2                    R 32      452623 4 3 2 1 0 1   804.0  780.0
171 2244.599430 1.692E-35 6.747E-01.01900.013 7674.41300.50-.002800              3              2                    R 23      452623 4 3 2 1 0 1   588.0  564.0
171 2246.117396 1.462E-40 1.002E+00.01900.01110212.21090.50-.002800              3              2                    R 31      452623 4 3 2 1 0 1   780.0  756.0
171 2246.129740 5.189E-26 1.521E-01.03490.070 2678.88980.50-.004500              2              1                    R  8      464624 4 3 2 1 0 1   228.0  204.0
171 2246.516073 4.740E-36 7.116E-01.01900.012 7955.07030.50-.002800              3              2                    R 24      452623 4 3 2 1 0 1   612.0  588.0
171 2247.700470 7.511E-40 9.568E-01.01900.011 9859.34030.50-.002800              3              2                    R 30      452623 4 3 2 1 0 1   756.0  732.0
171 2247.951982 1.257E-36 7.497E-01.01900.010 8246.42740.50-.002800              3              2                    R 25      452623 4 3 2 1 0 1   636.0  612.0
171 2248.763404 3.672E-39 9.130E-01.01900.011 9516.37960.50-.002800              3              2                    R 29      452623 4 3 2 1 0 1   732.0  708.0
171 2248.901031 3.161E-37 7.888E-01.01900.011 8548.36400.50-.002800              3              2                    R 26      452623 4 3 2 1 0 1   660.0  636.0
171 2249.313281 1.707E-38 8.704E-01.01900.011 9183.47180.50-.002800              3              2                    R 28      452623 4 3 2 1 0 1   708.0  684.0
171 2249.356945 7.540E-38 8.291E-01.01900.011 8860.75530.50-.002800              3              2                    R 27      452623 4 3 2 1 0 1   684.0  660.0
171 2254.240035 7.341E-23 9.705E-03.06960.087   12.86040.50-.002300              1              0            2.5     R  1   1.5464724 3 3 2 1 0 1    12.0    8.0
171 2254.242375 1.123E-22 1.113E-02.06960.087   12.85500.50-.002300              1              0            3.5     R  1   3.5464724 3 3 2 1 0 1    16.0   16.0
171 2254.245454 1.873E-23 2.476E-03.06960.087   12.85500.50-.002300              1              0            2.5     R  1   3.5464724 3 3 2 1 0 1    12.0   16.0
171 2254.248907 1.101E-22 2.182E-02.06960.087   12.86040.50-.002300              1              0            1.5     R  1   1.5464724 3 3 2 1 0 1     8.0    8.0
171 2254.254449 3.930E-22 3.116E-02.06960.087   12.85500.50-.002300              1              0            4.5     R  1   3.5464724 3 3 2 1 0 1    20.0   16.0
171 2254.255222 2.021E-22 2.003E-02.06960.087   12.84210.50-.002300              1              0            3.5     R  1   2.5464724 3 3 2 1 0 1    16.0   12.0
171 2254.256904 7.859E-23 3.116E-02.06960.087   12.86040.50-.002300              1              0            0.5     R  1   1.5464724 3 3 2 1 0 1     4.0    8.0
171 2254.258302 1.437E-22 1.898E-02.06960.087   12.84210.50-.002300              1              0            2.5     R  1   2.5464724 3 3 2 1 0 1    12.0   12.0
171 2254.267174 4.714E-23 9.343E-03.06960.087   12.84210.50-.002300              1              0            1.5     R  1   2.5464724 3 3 2 1 0 1     8.0   12.0
171 2254.970506 3.618E-26 1.667E-01.03150.064 2790.88270.50-.004100              2              1                    R  9      464624 4 3 2 1 0 1   252.0  228.0
171 2263.417138 2.345E-26 1.819E-01.02850.060 2915.16280.50-.003000              2              1                    R 10      464624 4 3 2 1 0 1   276.0  252.0
171 2266.052700 6.183E-24 7.017E-04.06340.084   38.55520.50-.002600              1              0            3.5     R  2   4.5464724 3 3 2 1 0 1    16.0   20.0
171 2266.052751 7.722E-23 7.011E-03.06340.084   38.55520.50-.002600              1              0            4.5     R  2   4.5464724 3 3 2 1 0 1    20.0   20.0
171 2266.058020 5.189E-23 1.178E-02.06340.084   38.56290.50-.002600              1              0            1.5     R  2   0.5464724 3 3 2 1 0 1     8.0    4.0
171 2266.058601 1.201E-22 1.817E-02.06340.084   38.55500.50-.002600              1              0            2.5     R  2   1.5464724 3 3 2 1 0 1    12.0    8.0
171 2266.061504 2.144E-22 2.433E-02.06340.084   38.54640.50-.002600              1              0            3.5     R  2   2.5464724 3 3 2 1 0 1    16.0   12.0
171 2266.063614 6.485E-23 2.944E-02.06340.084   38.56290.50-.002600              1              0            0.5     R  2   0.5464724 3 3 2 1 0 1     4.0    4.0
171 2266.064247 5.003E-22 3.785E-02.06340.084   38.55520.50-.002600              1              0            5.5     R  2   4.5464724 3 3 2 1 0 1    24.0   20.0
171 2266.064517 1.129E-22 1.282E-02.06340.084   38.54330.50-.002600              1              0            3.5     R  2   3.5464724 3 3 2 1 0 1    16.0   16.0
171 2266.064567 3.397E-22 3.084E-02.06340.084   38.54330.50-.002600              1              0            4.5     R  2   3.5464724 3 3 2 1 0 1    20.0   16.0
171 2266.065845 9.486E-23 2.153E-02.06340.084   38.55500.50-.002600              1              0            1.5     R  2   1.5464724 3 3 2 1 0 1     8.0    8.0
171 2266.067282 1.158E-22 1.751E-02.06340.084   38.54640.50-.002600              1              0            2.5     R  2   2.5464724 3 3 2 1 0 1    12.0   12.0
171 2266.070295 1.429E-23 2.164E-03.06340.084   38.54330.50-.002600              1              0            2.5     R  2   3.5464724 3 3 2 1 0 1    12.0   16.0
171 2266.071438 1.853E-23 8.410E-03.06340.084   38.55500.50-.002600              1              0            0.5     R  2   1.5464724 3 3 2 1 0 1     4.0    8.0
171 2266.074526 2.001E-23 4.541E-03.06340.084   38.54640.50-.002600              1              0            1.5     R  2   2.5464724 3 3 2 1 0 1     8.0   12.0
171 2271.464689 1.417E-26 1.977E-01.02590.054 3051.68090.50-.001900              2              1                    R 11      464624 4 3 2 1 0 1   300.0  276.0
171 2277.504747 2.597E-24 2.871E-04.05770.083   77.09180.50-.002800              1              0            4.5     R  3   5.5464724 3 3 2 1 0 1    20.0   24.0
171 2277.506147 5.448E-23 5.020E-03.05770.083   77.09180.50-.002800              1              0            5.5     R  3   5.5464724 3 3 2 1 0 1    24.0   24.0
171 2277.514392 1.541E-22 2.839E-02.05770.083   77.09320.50-.002800              1              0            2.5     R  3   1.5464724 3 3 2 1 0 1    12.0    8.0
171 2277.514717 2.242E-22 3.099E-02.05770.083   77.08610.50-.002800              1              0            3.5     R  3   2.5464724 3 3 2 1 0 1    16.0   12.0
171 2277.515572 1.027E-22 2.839E-02.05770.083   77.09870.50-.002800              1              0            1.5     R  3   0.5464724 3 3 2 1 0 1     8.0    4.0
171 2277.515998 8.300E-23 9.178E-03.05770.083   77.08050.50-.002800              1              0            4.5     R  3   4.5464724 3 3 2 1 0 1    20.0   20.0
171 2277.516048 3.139E-22 3.470E-02.05770.083   77.08050.50-.002800              1              0            4.5     R  3   3.5464724 3 3 2 1 0 1    20.0   16.0
171 2277.517281 5.592E-22 4.417E-02.05770.083   77.09180.50-.002800              1              0            6.5     R  3   5.5464724 3 3 2 1 0 1    28.0   24.0
171 2277.517397 4.249E-22 3.915E-02.05770.083   77.08050.50-.002800              1              0            5.5     R  3   4.5464724 3 3 2 1 0 1    24.0   20.0
171 2277.520319 5.709E-24 7.890E-04.05770.083   77.08050.50-.002800              1              0            3.5     R  3   4.5464724 3 3 2 1 0 1    16.0   20.0
171 2277.520370 8.967E-23 1.239E-02.05770.083   77.08050.50-.002800              1              0            3.5     R  3   3.5464724 3 3 2 1 0 1    16.0   16.0
171 2277.521045 5.135E-23 1.420E-02.05770.083   77.09320.50-.002800              1              0            1.5     R  3   1.5464724 3 3 2 1 0 1     8.0    8.0
171 2277.521480 7.825E-23 1.442E-02.05770.083   77.08610.50-.002800              1              0            2.5     R  3   2.5464724 3 3 2 1 0 1    12.0   12.0
171 2277.527133 7.337E-24 1.352E-03.05770.083   77.08050.50-.002800              1              0            2.5     R  3   3.5464724 3 3 2 1 0 1    12.0   16.0
