531 1505.379049 3.994E-21 3.438E+02.09590.116 1609.14860.590.000000       1 2 0 1        1 2 0 0                     P 38      336650 1 1 1 1 1 0    75.0   77.0
531 1505.380763 2.272E-21 6.859E+01.09240.115 1424.11180.630.000000       0 3 1 1        0 3 1 0                     P 44      336650 1 1 1 1 1 0    87.0   89.0
531 1505.565419 2.497E-20 3.075E+02.07910.101 1363.62530.770.000000       1 0 0 1        1 0 0 0                     P 80      335540 1 1 1 1 1 0   159.0  161.0
531 1505.571154 2.555E-25 7.011E+01.11360.144 3086.92170.710.000000       0 0 0 3        0 0 0 2                     P 16      336650 1 1 1 1 1 0    31.0   33.0
531 1505.576828 8.769E-21 2.054E+02.08580.110 1432.78290.740.000000       1 1 1 1        1 1 1 0                     P 59      335540 1 1 1 1 1 0   117.0  119.0
531 1505.580641 3.891E-20 3.418E+02.08400.108 1247.90000.760.000000       0 2 2 1        0 2 2 0                     P 64      335540 1 1 1 1 1 0   127.0  129.0
531 1505.594029 1.448E-20 6.831E+01.07800.099 1176.33270.770.000000       0 1 1 1        0 1 1 0                     P 84      335540 1 1 1 1 1 0   167.0  169.0
531 1505.596331 2.539E-25 6.895E-02.10190.121 1796.07720.610.000000       2 1 1 1        2 1 1 0                     P 30      336650 1 1 1 1 1 0    59.0   61.0
531 1505.677276 2.331E-21 6.866E+01.09290.115 1414.18190.630.000000       0 3 1 1        0 3 1 0                     P 43      336650 1 1 1 1 1 0    85.0   87.0
531 1505.719528 2.429E-29 6.997E+01.08860.113 5238.72810.710.000000       3 0 0 3        0 1 1 3                     P 52      335540 1 1 1 1 1 0   103.0  105.0
531 1505.725345 9.928E-25 6.856E-02.08770.112 1636.79630.720.000000       2 0 0 1        2 0 0 0                     P 54      335540 1 1 1 1 1 0   107.0  109.0
531 1505.801451 1.696E-20 5.659E+01.07350.091 1145.17810.750.000000       0 0 0 1        0 0 0 0                     P102      464440 1 2 1 1 1 0   203.0  205.0
531 1505.811676 1.043E-20 9.587E+01.08400.108 1257.16800.760.000000       0 2 0 1        0 2 0 0                     P 64      335540 1 1 1 1 1 0   127.0  129.0
531 1505.812398 6.458E-27 6.939E-03.10740.129 2032.18260.650.000000       3 0 0 1        3 0 0 0                     P 24      336650 1 1 1 1 1 0    47.0   49.0
531 1505.841286 2.268E-22 6.849E+01.08430.109 1972.28700.760.000000       0 0 0 2        0 0 0 1                     P 63      335540 1 1 1 1 1 0   125.0  127.0
531 1505.860157 2.536E-25 6.905E-02.10280.122 1789.44530.610.000000       2 1 1 1        2 1 1 0                     P 29      336650 1 1 1 1 1 0    57.0   59.0
531 1505.865743 9.165E-21 2.055E+02.08610.111 1420.20420.740.000000       1 1 1 1        1 1 1 0                     P 58      335540 1 1 1 1 1 0   115.0  117.0
531 1505.889541 4.101E-20 3.420E+02.08430.109 1233.87520.760.000000       0 2 2 1        0 2 2 0                     P 63      335540 1 1 1 1 1 0   125.0  127.0
531 1505.919661 4.100E-21 3.445E+02.09720.117 1592.74680.590.000000       1 2 0 1        1 2 0 0                     P 36      336650 1 1 1 1 1 0    71.0   73.0
531 1505.939985 2.381E-21 6.872E+01.09350.115 1405.02510.620.000000       0 3 1 1        0 3 1 0                     P 42      336650 1 1 1 1 1 0    83.0   85.0
531 1505.947604 1.568E-20 6.833E+01.07820.100 1157.44910.770.000000       0 1 1 1        0 1 1 0                     P 83      335540 1 1 1 1 1 0   165.0  167.0
531 1506.043088 2.310E-25 7.050E+01.11440.148 3080.24470.720.000000       0 0 0 3        0 0 0 2                     P 14      336650 1 1 1 1 1 0    27.0   29.0
531 1506.112686 2.524E-25 6.912E-02.10370.123 1783.19900.620.000000       2 1 1 1        2 1 1 0                     P 28      336650 1 1 1 1 1 0    55.0   57.0
531 1506.175007 9.597E-21 2.057E+02.08650.111 1407.25540.740.000000       1 1 1 1        1 1 1 0                     P 57      335540 1 1 1 1 1 0   113.0  115.0
531 1506.194542 4.317E-20 3.423E+02.08470.109 1220.09930.750.000000       0 2 2 1        0 2 2 0                     P 62      335540 1 1 1 1 1 0   123.0  125.0
531 1506.222737 2.882E-20 3.080E+02.07960.102 1329.02090.770.000000       1 0 0 1        1 0 0 0                     P 78      335540 1 1 1 1 1 0   155.0  157.0
531 1506.232762 2.435E-21 6.880E+01.09400.116 1395.55850.610.000000       0 3 1 1        0 3 1 0                     P 41      336650 1 1 1 1 1 0    81.0   83.0
531 1506.264025 1.689E-20 6.843E+01.07850.100 1139.85640.770.000000       0 1 1 1        0 1 1 0                     P 82      335540 1 1 1 1 1 0   163.0  165.0
531 1506.265473 2.602E-29 7.011E+01.08940.113 5216.66340.690.000000       3 0 0 3        0 1 1 3                     P 50      335550 1 1 1 1 1 0    99.0  101.0
531 1506.308326 1.071E-24 6.866E-02.08860.113 1613.52290.710.000000       2 0 0 1        2 0 0 0                     P 52      335540 1 1 1 1 1 0   103.0  105.0
531 1506.310149 6.223E-27 6.959E-03.10920.133 2021.96670.660.000000       3 0 0 1        3 0 0 0                     P 22      336650 1 1 1 1 1 0    43.0   45.0
531 1506.373423 2.508E-25 6.918E-02.10460.125 1777.01450.630.000000       2 1 1 1        2 1 1 0                     P 27      336650 1 1 1 1 1 0    53.0   55.0
531 1506.426253 1.157E-20 9.601E+01.08470.109 1229.37960.750.000000       0 2 0 1        0 2 0 0                     P 62      335540 1 1 1 1 1 0   123.0  125.0
531 1506.448841 2.505E-22 6.856E+01.08500.109 1945.20670.750.000000       0 0 0 2        0 0 0 1                     P 61      335540 1 1 1 1 1 0   121.0  123.0
531 1506.454635 4.177E-21 3.451E+02.09870.118 1577.21930.590.000000       1 2 0 1        1 2 0 0                     P 34      336650 1 1 1 1 1 0    67.0   69.0
531 1506.461533 9.999E-21 2.058E+02.08690.111 1395.09260.730.000000       1 1 1 1        1 1 1 0                     P 56      335540 1 1 1 1 1 0   111.0  113.0
531 1506.493571 2.479E-21 6.886E+01.09460.116 1386.81530.600.000000       0 3 1 1        0 3 1 0                     P 40      336650 1 1 1 1 1 0    79.0   81.0
531 1506.500523 4.537E-20 3.425E+02.08500.109 1206.51340.750.000000       0 2 2 1        0 2 2 0                     P 61      335540 1 1 1 1 1 0   121.0  123.0
531 1506.509354 2.038E-25 7.102E+01.11500.152 3074.42910.730.000000       0 0 0 3        0 0 0 2                     P 12      336650 1 1 1 1 1 0    23.0   25.0
531 1506.521623 2.070E-20 5.689E+01.07390.092 1100.97140.760.000000       0 0 0 1        0 0 0 0                     P100      464440 1 2 1 1 1 0   199.0  201.0
531 1506.614254 1.824E-20 6.844E+01.07880.101 1121.43370.770.000000       0 1 1 1        0 1 1 0                     P 81      335540 1 1 1 1 1 0   161.0  163.0
531 1506.623462 2.485E-25 6.927E-02.10550.126 1771.19360.630.000000       2 1 1 1        2 1 1 0                     P 26      336650 1 1 1 1 1 0    51.0   53.0
531 1506.767595 1.044E-20 2.060E+02.08730.112 1382.59940.720.000000       1 1 1 1        1 1 1 0                     P 55      335540 1 1 1 1 1 0   109.0  111.0
531 1506.782627 2.526E-21 6.893E+01.09520.116 1377.81080.600.000000       0 3 1 1        0 3 1 0                     P 39      336650 1 1 1 1 1 0    77.0   79.0
531 1506.802308 5.922E-27 6.982E-03.11090.136 2012.62000.680.000000       3 0 0 1        3 0 0 0                     P 20      336650 1 1 1 1 1 0    39.0   41.0
531 1506.802856 4.763E-20 3.428E+02.08540.110 1193.17270.750.000000       0 2 2 1        0 2 2 0                     P 60      335540 1 1 1 1 1 0   119.0  121.0
531 1506.806762 2.773E-29 7.028E+01.09030.114 5195.45470.670.000000       3 0 0 3        0 1 1 3                     P 48      336650 1 1 1 1 1 0    95.0   97.0
531 1506.874452 3.309E-20 3.083E+02.08020.103 1295.28480.770.000000       1 0 0 1        1 0 0 0                     P 76      335540 1 1 1 1 1 0   151.0  153.0
531 1506.881103 2.457E-25 6.935E-02.10650.127 1765.45570.640.000000       2 1 1 1        2 1 1 0                     P 25      336650 1 1 1 1 1 0    49.0   51.0
531 1506.885697 1.149E-24 6.878E-02.08940.113 1591.11840.690.000000       2 0 0 1        2 0 0 0                     P 50      335550 1 1 1 1 1 0    99.0  101.0
531 1506.928433 1.958E-20 6.846E+01.07910.101 1104.25120.770.000000       0 1 1 1        0 1 1 0                     P 80      335540 1 1 1 1 1 0   159.0  161.0
531 1506.969951 1.739E-25 7.166E+01.11530.155 3069.47510.740.000000       0 0 0 3        0 0 0 2                     P 10      336650 1 1 1 1 1 0    19.0   21.0
531 1506.983973 4.223E-21 3.458E+02.10020.119 1562.56620.590.000000       1 2 0 1        1 2 0 0                     P 32      336650 1 1 1 1 1 0    63.0   65.0
531 1507.035222 1.276E-20 9.610E+01.08540.110 1202.46500.750.000000       0 2 0 1        0 2 0 0                     P 60      335540 1 1 1 1 1 0   119.0  121.0
531 1507.041516 2.562E-21 6.895E+01.09590.116 1369.48240.590.000000       0 3 1 1        0 3 1 0                     P 38      336650 1 1 1 1 1 0    75.0   77.0
531 1507.050804 2.754E-22 6.868E+01.08580.110 1918.99150.740.000000       0 0 0 2        0 0 0 1                     P 59      335540 1 1 1 1 1 0   117.0  119.0
531 1507.051728 1.085E-20 2.060E+02.08770.112 1370.85330.720.000000       1 1 1 1        1 1 1 0                     P 54      335540 1 1 1 1 1 0   107.0  109.0
531 1507.105927 4.993E-20 3.430E+02.08580.110 1180.02550.740.000000       0 2 2 1        0 2 2 0                     P 59      335540 1 1 1 1 1 0   117.0  119.0
531 1507.128657 2.422E-25 6.945E-02.10740.129 1760.06100.650.000000       2 1 1 1        2 1 1 0                     P 24      336650 1 1 1 1 1 0    47.0   49.0
531 1507.236205 2.514E-20 5.717E+01.07440.093 1057.63210.760.000000       0 0 0 1        0 0 0 0                     P 98      464440 1 2 1 1 1 0   195.0  197.0
531 1507.275321 2.111E-20 6.853E+01.07930.101 1086.28890.770.000000       0 1 1 1        0 1 1 0                     P 79      335540 1 1 1 1 1 0   157.0  159.0
531 1507.288874 5.555E-27 7.007E-03.11240.140 2004.14260.690.000000       3 0 0 1        3 0 0 0                     P 18      336650 1 1 1 1 1 0    35.0   37.0
531 1507.326867 2.601E-21 6.902E+01.09650.117 1360.93900.590.000000       0 3 1 1        0 3 1 0                     P 37      336650 1 1 1 1 1 0    73.0   75.0
531 1507.343399 2.938E-29 7.047E+01.09130.114 5175.10200.650.000000       3 0 0 3        0 1 1 3                     P 46      336650 1 1 1 1 1 0    91.0   93.0
531 1507.354591 1.130E-20 2.063E+02.08810.112 1358.81490.710.000000       1 1 1 1        1 1 1 0                     P 53      335540 1 1 1 1 1 0   105.0  107.0
531 1507.383195 2.382E-25 6.955E-02.10830.131 1754.76900.660.000000       2 1 1 1        2 1 1 0                     P 23      336650 1 1 1 1 1 0    45.0   47.0
531 1507.405581 5.230E-20 3.434E+02.08610.111 1167.12040.740.000000       0 2 2 1        0 2 2 0                     P 58      335540 1 1 1 1 1 0   115.0  117.0
531 1507.424874 1.420E-25 7.270E+01.11540.158 3065.38260.750.000000       0 0 0 3        0 0 0 2                     P  8      336650 1 1 1 1 1 0    15.0   17.0
531 1507.457458 1.225E-24 6.888E-02.09030.114 1569.58310.670.000000       2 0 0 1        2 0 0 0                     P 48      336650 1 1 1 1 1 0    95.0   97.0
531 1507.507674 4.235E-21 3.466E+02.10190.121 1548.78750.610.000000       1 2 0 1        1 2 0 0                     P 30      336650 1 1 1 1 1 0    59.0   61.0
531 1507.520562 3.783E-20 3.089E+02.08080.104 1262.41710.770.000000       1 0 0 1        1 0 0 0                     P 74      335540 1 1 1 1 1 0   147.0  149.0
531 1507.583821 2.630E-21 6.907E+01.09720.117 1353.02660.590.000000       0 3 1 1        0 3 1 0                     P 36      336650 1 1 1 1 1 0    71.0   73.0
531 1507.587251 2.262E-20 6.859E+01.07960.102 1069.51730.770.000000       0 1 1 1        0 1 1 0                     P 78      335540 1 1 1 1 1 0   155.0  157.0
531 1507.628269 2.334E-25 6.964E-02.10920.133 1749.80140.660.000000       2 1 1 1        2 1 1 0                     P 22      336650 1 1 1 1 1 0    43.0   45.0
531 1507.636326 1.171E-20 2.064E+02.08860.113 1347.48630.710.000000       1 1 1 1        1 1 1 0                     P 52      335540 1 1 1 1 1 0   103.0  105.0
531 1507.638581 1.401E-20 9.628E+01.08610.111 1176.42440.740.000000       0 2 0 1        0 2 0 0                     P 58      335540 1 1 1 1 1 0   115.0  117.0
531 1507.647172 3.011E-22 6.879E+01.08650.111 1893.64170.740.000000       0 0 0 2        0 0 0 1                     P 57      335540 1 1 1 1 1 0   113.0  115.0
531 1507.705748 5.465E-20 3.435E+02.08650.111 1154.41190.740.000000       0 2 2 1        0 2 2 0                     P 57      335540 1 1 1 1 1 0   113.0  115.0
531 1507.769847 5.125E-27 7.039E-03.11360.144 1996.53450.710.000000       3 0 0 1        3 0 0 0                     P 16      336650 1 1 1 1 1 0    31.0   33.0
531 1507.865481 2.660E-21 6.914E+01.09790.118 1344.94320.590.000000       0 3 1 1        0 3 1 0                     P 35      336650 1 1 1 1 1 0    69.0   71.0
531 1507.874125 1.082E-25 7.441E+01.11560.160 3062.15160.750.000000       0 0 0 3        0 0 0 2                     P  6      336650 1 1 1 1 1 0    11.0   13.0
531 1507.875384 3.093E-29 7.063E+01.09240.115 5155.60540.630.000000       3 0 0 3        0 1 1 3                     P 44      336650 1 1 1 1 1 0    87.0   89.0
531 1507.879695 2.280E-25 6.971E-02.11010.134 1744.95450.670.000000       2 1 1 1        2 1 1 0                     P 21      336650 1 1 1 1 1 0    41.0   43.0
531 1507.930802 2.432E-20 6.865E+01.07990.102 1052.01490.770.000000       0 1 1 1        0 1 1 0                     P 77      335540 1 1 1 1 1 0   153.0  155.0
531 1507.935991 1.216E-20 2.067E+02.08900.113 1335.90220.700.000000       1 1 1 1        1 1 1 0                     P 51      335540 1 1 1 1 1 0   101.0  103.0
531 1507.945194 3.040E-20 5.746E+01.07490.094 1015.16020.760.000000       0 0 0 1        0 0 0 0                     P 96      464440 1 2 1 1 1 0   191.0  193.0
531 1508.002712 5.705E-20 3.437E+02.08690.111 1141.94240.730.000000       0 2 2 1        0 2 2 0                     P 56      335540 1 1 1 1 1 0   111.0  113.0
531 1508.023608 1.298E-24 6.896E-02.09130.114 1548.91690.650.000000       2 0 0 1        2 0 0 0                     P 46      336650 1 1 1 1 1 0    91.0   93.0
531 1508.025735 4.210E-21 3.474E+02.10370.123 1535.88330.620.000000       1 2 0 1        1 2 0 0                     P 28      336650 1 1 1 1 1 0    55.0   57.0
531 1508.120481 2.681E-21 6.922E+01.09870.118 1337.44790.590.000000       0 3 1 1        0 3 1 0                     P 34      336650 1 1 1 1 1 0    67.0   69.0
531 1508.122294 2.221E-25 6.985E-02.11090.136 1740.41470.680.000000       2 1 1 1        2 1 1 0                     P 20      336650 1 1 1 1 1 0    39.0   41.0
531 1508.161066 4.302E-20 3.093E+02.08140.105 1230.41790.770.000000       1 0 0 1        1 0 0 0                     P 72      335540 1 1 1 1 1 0   143.0  145.0
531 1508.215328 1.257E-20 2.068E+02.08940.113 1324.99180.690.000000       1 1 1 1        1 1 1 0                     P 50      335550 1 1 1 1 1 0    99.0  101.0
531 1508.236323 1.529E-20 9.641E+01.08690.111 1151.25790.730.000000       0 2 0 1        0 2 0 0                     P 56      335540 1 1 1 1 1 0   111.0  113.0
531 1508.237939 3.274E-22 6.889E+01.08730.112 1869.15730.720.000000       0 0 0 2        0 0 0 1                     P 55      335540 1 1 1 1 1 0   109.0  111.0
531 1508.240475 2.600E-20 6.870E+01.08020.103 1035.65490.770.000000       0 1 1 1        0 1 1 0                     P 76      335540 1 1 1 1 1 0   151.0  153.0
531 1508.245226 4.636E-27 7.079E-03.11440.148 1989.79590.720.000000       3 0 0 1        3 0 0 0                     P 14      336650 1 1 1 1 1 0    27.0   29.0
531 1508.299985 5.950E-20 3.440E+02.08730.112 1129.67250.720.000000       0 2 2 1        0 2 2 0                     P 55      335540 1 1 1 1 1 0   109.0  111.0
531 1508.317701 7.301E-26 7.804E+01.11590.161 3059.78220.760.000000       0 0 0 3        0 0 0 2                     P  4      336650 1 1 1 1 1 0     7.0    9.0
531 1508.370602 2.155E-25 6.995E-02.11170.138 1736.01210.690.000000       2 1 1 1        2 1 1 0                     P 19      336650 1 1 1 1 1 0    37.0   39.0
531 1508.398466 2.699E-21 6.924E+01.09940.119 1329.82330.590.000000       0 3 1 1        0 3 1 0                     P 33      336650 1 1 1 1 1 0    65.0   67.0
531 1508.402721 3.238E-29 7.084E+01.09350.115 5136.96510.620.000000       3 0 0 3        0 1 1 3                     P 42      336650 1 1 1 1 1 0    83.0   85.0
531 1508.511793 1.300E-20 2.068E+02.08990.114 1313.86130.680.000000       1 1 1 1        1 1 1 0                     P 49      336650 1 1 1 1 1 0    97.0   99.0
531 1508.538155 4.146E-21 3.482E+02.10550.126 1523.85370.630.000000       1 2 0 1        1 2 0 0                     P 26      336650 1 1 1 1 1 0    51.0   53.0
531 1508.580695 2.788E-20 6.876E+01.08050.103 1018.61180.770.000000       0 1 1 1        0 1 1 0                     P 75      335540 1 1 1 1 1 0   149.0  151.0
531 1508.584147 1.367E-24 6.905E-02.09240.115 1529.12010.630.000000       2 0 0 1        2 0 0 0                     P 44      336650 1 1 1 1 1 0    87.0   89.0
531 1508.594251 6.195E-20 3.443E+02.08770.112 1117.63900.720.000000       0 2 2 1        0 2 2 0                     P 54      335540 1 1 1 1 1 0   107.0  109.0
531 1508.610732 2.082E-25 7.005E-02.11240.140 1731.90100.690.000000       2 1 1 1        2 1 1 0                     P 18      336650 1 1 1 1 1 0    35.0   37.0
531 1508.648589 3.658E-20 5.775E+01.07540.095  973.55610.760.000000       0 0 0 1        0 0 0 0                     P 94      464440 1 2 1 1 1 0   187.0  189.0
531 1508.651496 2.710E-21 6.933E+01.10020.119 1322.74650.590.000000       0 3 1 1        0 3 1 0                     P 32      336650 1 1 1 1 1 0    63.0   65.0
